Id,CreationDate,Score,Tags,ViewCount,AnswerCount,FavoriteCount
"60757","2019-09-25 15:29:38","1","<reinforcement-learning><softmax>","263","0",""
"60760","2019-09-25 15:46:30","0","<pyspark><sql><hive>","124","1",""
"60761","2019-09-25 16:18:26","1","<time-series><forecasting><predictor-importance>","12","0",""
"60764","2019-09-25 17:00:21","5","<random-forest><class-imbalance><sampling>","1229","3","4"
"60765","2019-09-25 18:26:11","1","<machine-learning><python><tensorflow><multiclass-classification><pytorch>","168","0",""
"60770","2019-09-25 18:32:47","0","<python><linear-regression>","6185","2",""
"60775","2019-09-25 20:31:46","1","<python><scikit-learn><regression><linear-regression><dummy-variables>","64","0",""
"60778","2019-09-25 21:26:26","3","<terminology>","51","1","1"
"60782","2019-09-25 23:24:45","1","<machine-learning><classification><cnn><ocr>","97","1",""
"60785","2019-09-25 23:45:00","4","<machine-learning><gradient-descent>","370","1",""
"60787","2019-09-26 01:30:44","1","<nlp><expectation-maximization>","30","0",""
"60795","2019-09-26 07:48:38","1","<classification><predictive-modeling>","87","2",""
"60796","2019-09-26 08:01:44","1","<deep-learning><reinforcement-learning><ai><softmax><deepmind>","49","0",""
"60798","2019-09-26 08:14:51","1","<python><visualization><data-analysis>","4111","2",""
"60807","2019-09-26 08:55:13","4","<machine-learning><predictive-modeling><svm>","1930","1",""
"60811","2019-09-26 09:53:32","1","<correlation>","69","2",""
"60812","2019-09-26 09:55:57","1","<keras><time-series><forecasting>","532","1",""
"60814","2019-09-26 10:42:00","1","<data-mining><text-mining><orange><orange3>","55","1",""
"60817","2019-09-26 11:23:40","2","<dimensionality-reduction><nlp><embeddings><similar-documents>","1036","1",""
"60819","2019-09-26 11:34:10","4","<machine-learning><dimensionality-reduction>","491","2",""
"60820","2019-09-26 12:03:44","0","<classification><feature-selection><features>","26","1",""
"60821","2019-09-26 12:38:06","2","<cross-validation>","157","3",""
"60824","2019-09-26 12:42:57","1","<python><dataframe>","686","1","1"
"60827","2019-09-26 13:02:10","1","<machine-learning>","549","1",""
"60832","2019-09-26 14:08:39","0","<classification><time-series>","40","2",""
"60837","2019-09-26 14:47:37","0","<neural-network>","37","1",""
"60840","2019-09-26 15:06:40","2","<deep-learning><lstm><rnn>","206","0",""
"60845","2019-09-26 16:24:40","4","<data-mining><genetic-algorithms><evolutionary-algorithms>","75","1","1"
"60848","2019-09-26 17:55:03","2","<classification><decision-trees>","351","1","1"
"60850","2019-09-26 18:10:59","3","<python><scikit-learn><scoring>","585","1","1"
"60854","2019-09-26 20:38:24","2","<tensorflow><object-detection><pipelines>","621","1",""
"60861","2019-09-27 04:24:55","3","<machine-learning><cross-validation>","220","1",""
"60862","2019-09-27 04:55:28","1","<machine-learning><python><scikit-learn><normalization>","4223","1","1"
"60865","2019-09-27 06:55:00","1","<neural-network><audio-recognition>","164","2",""
"60866","2019-09-27 07:03:55","0","<python><neural-network><dataset><multilabel-classification><mnist>","1446","1",""
"60868","2019-09-27 07:41:01","1","<machine-learning><classification><feature-extraction><sensors>","131","2",""
"60871","2019-09-27 08:22:35","0","<image-classification><ocr>","252","0",""
"60875","2019-09-27 09:31:53","1","<python><keras><tensorflow><data-science-model>","277","0",""
"60878","2019-09-27 10:12:39","1","<tensorflow><anaconda>","389","1",""
"60885","2019-09-27 12:35:53","1","<classification><data><learning><vc-theory>","147","1",""
"60890","2019-09-27 13:52:34","-3","<python><visualization><matplotlib>","53","1","1"
"60895","2019-09-27 14:51:01","1","<deep-learning><reinforcement-learning><dqn><ai><softmax>","569","2",""
"60896","2019-09-27 15:05:30","2","<multilabel-classification>","285","1","2"
"60899","2019-09-27 15:30:49","1","<regression><predictive-modeling><overfitting>","188","1",""
"60904","2019-09-27 16:07:02","1","<machine-learning><feature-selection>","49","1",""
"60910","2019-09-27 16:54:29","0","<neural-network><keras><image-classification><convolutional-neural-network>","151","3","1"
"60911","2019-09-27 17:03:11","1","<machine-learning><linear-regression><visualization>","135","2","1"
"60917","2019-09-27 20:01:34","1","<machine-learning><neural-network><deep-learning><keras>","65","1","0"
"60921","2019-09-27 20:57:39","-1","<python><statistics><data><feature-engineering><data-science-model>","139","1",""
"60927","2019-09-27 22:52:16","1","<python><linear-regression><cross-validation><score>","273","1",""
"60932","2019-09-28 01:55:03","2","<machine-learning><predictive-modeling><data><data-science-model>","1943","2",""
"60936","2019-09-28 06:22:33","2","<machine-learning><multiclass-classification><class-imbalance><sampling>","497","3",""
"60944","2019-09-28 11:21:51","0","<neural-network><cnn><image-classification><image-recognition><image-preprocessing>","292","3",""
"60946","2019-09-28 11:46:08","2","<deep-learning><classification><predictive-modeling>","230","3",""
"60950","2019-09-28 13:35:03","30","<decision-trees><xgboost><normalization>","21509","3","7"
"60951","2019-09-28 13:38:55","2","<machine-learning><scikit-learn><decision-trees><xgboost>","6912","1","4"
"60952","2019-09-28 14:00:30","2","<pandas>","716","1",""
"60955","2019-09-28 14:59:18","6","<python><pandas><data-cleaning><numpy>","17555","1","1"
"60958","2019-09-28 16:43:27","0","<neural-network><deep-learning><tensorflow><genetic-algorithms>","27","0",""
"60960","2019-09-28 17:05:26","3","<reinforcement-learning><overfitting><plotting>","5052","2",""
"60965","2019-09-28 19:22:40","1","<gradient-descent><boosting>","41","0",""
"60966","2019-09-28 19:32:08","1","<machine-learning><classification><svm><optimization>","63","1",""
"60968","2019-09-28 19:48:03","0","<deep-learning><keras><tensorflow><cnn><image>","38","1",""
"60970","2019-09-28 20:50:22","0","<machine-learning><neural-network><keras><regression>","670","1","0"
"60971","2019-09-28 21:07:41","1","<classification><decision-trees>","120","2",""
"60974","2019-09-28 21:35:36","2","<nlp>","78","2","1"
"60980","2019-09-29 02:24:27","1","<machine-learning>","75","2",""
"60981","2019-09-29 04:21:48","0","<visualization>","290","1",""
"60990","2019-09-29 10:05:35","1","<python><pandas><data-cleaning>","44","1",""
"60991","2019-09-29 10:20:51","0","<anaconda>","56","1",""
"60994","2019-09-29 11:20:09","0","<machine-learning>","173","1",""
"60996","2019-09-29 12:11:51","0","<machine-learning><regression><algorithms><perceptron>","1871","1",""
"60997","2019-09-29 12:27:41","2","<k-means><plotting>","97","0",""
"61001","2019-09-29 14:38:45","1","<python><pandas>","431","1",""
"61002","2019-09-29 16:18:06","2","<similar-documents>","585","2",""
"61009","2019-09-29 18:57:49","2","<nlp><unsupervised-learning><named-entity-recognition>","1813","2",""
"61012","2019-09-29 20:36:30","0","<python><pandas>","224","1",""
"61021","2019-09-30 02:04:41","0","<clustering><bigdata><k-means><distance><hierarchical-data-format>","75","2",""
"61022","2019-09-30 03:11:31","0","<clustering><bigdata><k-means><similarity><distance>","874","2",""
"61024","2019-09-30 04:00:46","2","<deep-learning><nlp><loss-function><transformer>","367","1","1"
"61028","2019-09-30 04:43:34","0","<neural-network><cnn><convolution><backpropagation><reference-request>","393","1",""
"61036","2019-09-30 09:00:41","1","<python><keras><cnn>","8595","4","2"
"61040","2019-09-30 12:01:39","1","<r><data><sql><json>","188","1",""
"61042","2019-09-30 12:18:12","4","<lstm><xgboost><forecasting><arima>","5368","2","1"
"61045","2019-09-30 13:42:03","0","<word-embeddings>","741","0",""
"61048","2019-09-30 14:42:22","2","<machine-learning><python><categorical-data>","1776","2",""
"61051","2019-09-30 15:01:45","1","<r><xgboost><azure-ml>","184","1",""
"61061","2019-09-30 18:42:06","1","<machine-learning-model><word-embeddings><aws>","48","0",""
"61066","2019-09-30 23:08:48","0","<distributed>","75","1",""
"61068","2019-10-01 01:21:20","0","<text-mining><tfidf>","87","1",""
"61070","2019-10-01 04:09:51","5","<python><r><pipelines>","596","3",""
"61074","2019-10-01 05:11:47","2","<machine-learning><neural-network><classification>","116","1",""
"61075","2019-10-01 05:35:51","0","<machine-learning><python><decision-trees><information-theory>","177","1",""
"61078","2019-10-01 07:54:26","0","<python><pandas><multiclass-classification><csv><data-table>","91","1",""
"61085","2019-10-01 09:57:31","1","<dataset><data>","55","2",""
"61086","2019-10-01 10:05:03","1","<jupyter><aws><sagemaker>","33","0","0"
"61090","2019-10-01 12:19:19","1","<machine-learning><neural-network><reinforcement-learning><training>","23","0",""
"61092","2019-10-01 12:43:06","3","<neural-network><keras><numpy>","207","1",""
"61093","2019-10-01 12:45:09","0","<keras><lstm><sequence-to-sequence>","81","1",""
"61095","2019-10-01 13:10:58","4","<keras><time-series><lstm><convolution><autoencoder>","3227","1","1"
"61099","2019-10-01 14:15:05","0","<machine-learning><accuracy>","42","2",""
"61100","2019-10-01 14:30:09","1","<keras><metric>","357","1",""
"61107","2019-10-01 18:06:38","1","<machine-learning><predictive-modeling><machine-learning-model><aggregation>","68","1",""
"61114","2019-10-01 20:54:40","1","<python><accuracy><confusion-matrix>","2861","4",""
"61115","2019-10-01 20:57:27","1","<machine-learning><classification><class-imbalance><metric><boosting>","31","1",""
"61118","2019-10-01 22:38:16","1","<data-mining><data>","152","1",""
"61122","2019-10-02 00:50:10","1","<python><keras><image-classification><convolutional-neural-network><vgg16>","1409","1",""
"61123","2019-10-02 03:32:34","-2","<python><clustering><k-means><categorical-data>","420","1",""
"61124","2019-10-02 03:57:57","0","<deep-learning><keras><cnn><lstm>","53","0","0"
"61125","2019-10-02 04:13:33","0","<machine-learning><decision-trees><xgboost><boosting>","46","1",""
"61130","2019-10-02 06:57:12","3","<machine-learning><neural-network><keras><linear-regression>","739","1",""
"61131","2019-10-02 07:15:40","0","<keras><tensorflow><cnn>","1902","1",""
"61132","2019-10-02 07:26:06","2","<deep-learning><keras><lstm><loss-function><accuracy>","1406","1",""
"61137","2019-10-02 09:07:10","10","<machine-learning><deep-learning><data-cleaning><data-analysis><reference-request>","1072","4","1"
"61140","2019-10-02 10:40:15","3","<classification><xgboost><cross-validation><boosting>","1103","2",""
"61142","2019-10-02 10:57:49","2","<machine-learning><python><scikit-learn><dataset><cross-validation>","394","2",""
"61143","2019-10-02 11:06:14","0","<neural-network>","42","2",""
"61144","2019-10-02 11:29:48","0","<python><keras>","1607","1",""
"61146","2019-10-02 12:27:34","2","<python><pandas>","220","2",""
"61147","2019-10-02 12:37:47","1","<python><keras><time-series><training><cross-validation>","52","1",""
"61155","2019-10-02 14:22:40","1","<machine-learning><python><linear-regression><machine-learning-model><ridge-regression>","141","1",""
"61162","2019-10-02 17:39:21","0","<machine-learning><neural-network><feature-extraction>","156","1",""
"61163","2019-10-02 18:55:47","1","<neural-network><tensorflow>","126","1",""
"61165","2019-10-02 19:59:47","1","<keras><tensorflow><metric>","1082","0",""
"61171","2019-10-03 02:34:00","0","<gaussian><gaussian-process>","39","1",""
"61173","2019-10-03 06:25:45","1","<scikit-learn><svm>","34","0",""
"61174","2019-10-03 06:28:36","1","<neural-network><deep-learning><supervised-learning>","35","1",""
"61179","2019-10-03 08:59:22","1","<python>","149","1",""
"61181","2019-10-03 09:38:43","1","<machine-learning><python><xgboost><machine-learning-model><optimization>","60","1",""
"61183","2019-10-03 09:51:50","0","<python><keras><object-detection><jupyter>","563","1",""
"61194","2019-10-03 11:47:18","0","<python><reinforcement-learning><policy-gradients><ai><actor-critic>","57","1",""
"61195","2019-10-03 12:09:29","1","<machine-learning><python><deep-learning><nlp><text-generation>","2186","0","4"
"61201","2019-10-03 13:01:48","2","<machine-learning><neural-network><deep-learning><statistics>","87","4",""
"61203","2019-10-03 13:19:38","1","<random-forest><decision-trees>","155","1",""
"61209","2019-10-03 16:17:41","2","<machine-learning><hardware>","46","1",""
"61223","2019-10-03 20:34:05","1","<preprocessing>","818","1",""
"61224","2019-10-03 21:18:01","3","<keras><tensorflow><lstm><sequence>","1972","2",""
"61227","2019-10-03 23:01:53","0","<python><data-science-model>","81","1",""
"61231","2019-10-04 02:38:56","1","<neural-network><reinforcement-learning><policy-gradients><implementation>","92","1",""
"61232","2019-10-04 03:42:04","2","<nlp><word2vec><word-embeddings>","2681","2",""
"61236","2019-10-04 05:19:04","1","<pandas><similar-documents>","414","1",""
"61239","2019-10-04 06:04:41","-1","<machine-learning><python><text-mining>","509","1",""
"61242","2019-10-04 08:27:48","2","<machine-learning><python><keras>","217","1",""
"61244","2019-10-04 08:50:58","0","<pandas><xgboost><gradient-descent><hyperparameter><boosting>","76","1",""
"61248","2019-10-04 09:37:42","2","<python><graphs><geospatial><networkx>","5463","1","1"
"61252","2019-10-04 11:37:55","0","<data-mining><dataset><data><preprocessing>","14","1",""
"61254","2019-10-04 12:07:20","-1","<neural-network><keras><tensorflow><predictive-modeling><lstm>","720","2",""
"61255","2019-10-04 12:13:13","5","<random-forest><decision-trees>","3954","2","1"
"61261","2019-10-04 14:45:54","2","<machine-learning><classification><binary>","119","1",""
"61262","2019-10-04 15:02:21","3","<reinforcement-learning><dqn><policy-gradients><actor-critic>","3321","2","1"
"61263","2019-10-04 15:34:12","0","<graphs><representation>","14","1",""
"61266","2019-10-04 16:27:49","0","<neural-network><autoencoder>","89","1",""
"61268","2019-10-04 17:04:41","-1","<python><dataset><clustering><pandas><k-means>","381","1",""
"61276","2019-10-04 19:26:52","0","<machine-learning><data>","32","0",""
"61285","2019-10-05 00:42:34","0","<python><neural-network><keras>","109","1","1"
"61286","2019-10-05 03:03:27","0","<machine-learning><predictive-modeling>","148","1",""
"61287","2019-10-05 03:42:22","0","<neural-network><activation-function>","353","1","1"
"61289","2019-10-05 05:56:08","1","<machine-learning><linear-regression>","98","2",""
"61299","2019-10-05 11:51:28","1","<machine-learning><xgboost><probability-calibration>","1324","1",""
"61300","2019-10-05 12:13:56","0","<machine-learning><neural-network><autoencoder><neural>","104","1",""
"61301","2019-10-05 12:21:27","1","<python><ipython>","13","0",""
"61302","2019-10-05 13:55:56","0","<python><cnn><image-recognition>","433","1",""
"61308","2019-10-05 16:07:00","2","<neural-network><cnn><convolutional-neural-network>","452","1","1"
